"Station Name","SUDBURY"
"Province","ONTARIO"
"Latitude","46.48"
"Longitude","-80.98"
"Elevation","259.10"
"Climate Identifier","6068148"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1971-07","1971","07","23.7","","13.1","","18.4","","28.3","","5.6","","88.9","","0.0","","88.9","","0","",,"",,""
"1971-08","1971","08","23.0","","13.1","","18.1","","32.2","","3.3","","72.1","","0.0","","72.1","","0","",,"",,""
"1971-09","1971","09","21.2","","11.4","","16.3","","28.3","","2.8","","60.2","","0.0","","60.2","","0","",,"",,""
"1971-10","1971","10","15.4","","7.9","","11.7","","24.4","","0.6","","66.8","","0.0","","66.8","","0","",,"",,""
"1971-11","1971","11","2.8","","-3.2","","-0.2","","13.3","","-12.2","","52.6","","19.1","","71.6","","","M",,"",,""
"1971-12","1971","12","-1.9","","-10.9","","-6.4","","9.4","","-26.7","","36.1","","40.9","","77.0","","","M",,"",,""
"1972-01","1972","01","-4.2","","-16.7","","-10.5","","3.9","S","-34.4","","1.0","","65.3","","66.3","","","M",,"",,""
"1972-02","1972","02","-7.3","","-19.1","","-13.2","","1.1","","-30.6","","0.0","T","73.2","","73.2","","","M",,"",,""
"1972-03","1972","03","-2.8","","-14.3","","-8.6","","8.9","","-33.3","","3.6","","50.3","","53.8","","","M",,"",,""
"1972-04","1972","04","6.4","","-4.6","","0.9","","21.7","","-18.9","","26.9","","20.1","","47.0","","0","",,"",,""
"1972-05","1972","05","19.4","","6.4","","12.9","","29.4","S","-3.3","","34.3","","0.0","","34.3","","0","",,"",,""
"1972-06","1972","06","21.7","","9.3","","15.5","","28.9","","-1.1","","77.5","","0.0","","77.5","","0","",,"",,""
"1972-07","1972","07","24.7","","13.2","","19.0","","29.4","","6.7","S","81.0","","0.0","","81.0","","0","",,"",,""
"1972-08","1972","08","21.7","","12.3","","17.0","","27.8","","6.1","","115.6","","0.0","","115.6","","0","",,"",,""
"1972-09","1972","09","17.8","","7.7","","12.8","","25.6","","0.6","","107.2","","0.0","","107.2","","0","",,"",,""
"1972-10","1972","10","8.3","","1.7","","5.0","","21.1","","-6.7","","27.9","","9.7","","37.6","","0","",,"",,""
"1972-11","1972","11","1.8","","-3.2","","-0.7","","7.2","S","-11.1","","23.9","","9.4","","33.3","","","M",,"",,""
"1972-12","1972","12","-5.1","","-14.9","","-10.0","","5.0","","-28.9","S","11.2","","84.6","","95.8","","","M",,"",,""
"1973-01","1973","01","-4.0","","-13.3","","-8.7","","5.6","","-32.2","","14.5","","18.3","","32.8","","","M",,"",,""
"1973-02","1973","02","-6.1","","-16.8","","-11.5","","1.1","S","-28.9","","15.0","","15.7","","30.7","","","M",,"",,""
"1973-03","1973","03","5.1","","-2.1","","1.5","","11.7","S","-11.1","","56.9","","10.2","","67.1","","","M",,"",,""
"1973-04","1973","04","10.5","","-0.2","","5.2","","21.1","","-8.9","S","25.1","","7.1","","32.3","","0","",,"",,""
"1973-05","1973","05","15.7","","5.8","","10.8","","23.3","","0.0","S","94.0","","0.0","T","94.0","","0","",,"",,""
"1973-06","1973","06","22.2","","12.9","","17.6","","28.3","","4.4","S","100.3","","0.0","","100.3","","0","",,"",,""
"1973-07","1973","07","25.2","","15.1","","20.2","","31.7","","10.0","","77.5","","0.0","","77.5","","0","",,"",,""
"1973-08","1973","08","25.6","","16.4","","21.0","","31.1","S","8.3","","54.9","","0.0","","54.9","","0","",,"",,""
"1973-09","1973","09","18.7","","8.9","","13.8","","31.7","","-0.6","","32.3","","0.0","","32.3","","0","",,"",,""
"1973-10","1973","10","14.6","","6.2","","10.4","","21.1","S","0.0","","74.7","","0.0","T","74.7","","0","",,"",,""
"1973-11","1973","11","2.4","","-2.6","","-0.1","","9.4","","-7.8","S","34.8","","11.9","","46.7","","0","",,"",,""
"1973-12","1973","12","-4.8","","-11.8","","-8.3","","5.6","","-27.8","","20.1","","28.7","","48.8","","","M",,"",,""
"1974-01","1974","01","-5.8","","-15.9","","-10.9","","4.4","","-27.8","","36.6","","46.5","","83.1","","","M",,"",,""
"1974-02","1974","02","-7.2","","-19.4","","-13.3","","1.7","S","-29.4","","0.0","T","47.8","","47.8","","","M",,"",,""
"1974-03","1974","03","-0.5","","-9.6","","-5.1","","10.6","","-20.0","","12.7","","10.7","","23.4","","","M",,"",,""
"1974-04","1974","04","9.3","","-1.3","","4.0","","22.8","","-12.2","","55.1","","5.1","","60.2","","0","",,"",,""
"1974-05","1974","05","14.1","","4.6","","9.4","","23.9","","-1.7","S","77.2","","2.0","","79.2","","0","",,"",,""
"1974-06","1974","06","22.2","","11.7","","17.0","","28.3","","5.0","","68.3","","0.0","","68.3","","0","",,"",,""
"1974-07","1974","07","25.0","","14.6","","19.8","","31.7","","8.3","","71.9","","0.0","","71.9","","0","",,"",,""
"1974-08","1974","08","24.3","","13.8","","19.1","","30.6","","8.3","","94.5","","0.0","","94.5","","0","",,"",,""
"1974-09","1974","09","16.4","","6.8","","11.6","","23.3","","-1.1","","115.3","","6.4","","121.7","","0","",,"",,""
"1974-10","1974","10","9.5","","0.9","","5.2","","18.3","","-6.7","","115.8","","3.8","","119.6","","0","",,"",,""
"1974-11","1974","11","3.7","","-2.0","","0.9","","11.1","","-12.8","","30.7","","14.7","","45.5","","","M",,"",,""
"1974-12","1974","12","-1.2","","-8.8","","-5.0","","4.4","","-22.2","","0.0","T","86.1","","86.1","","","M",,"",,""
"1975-01","1975","01","-4.7","","-15.1","","-9.9","","6.7","S","-31.7","","32.0","","92.7","","124.7","","","M",,"",,""
"1975-02","1975","02","-3.6","","-14.6","","-9.1","","6.7","","-31.7","","12.7","","36.3","","49.0","","","M",,"",,""
"1975-03","1975","03","-0.1","","-12.5","","-6.3","","7.2","","-25.0","","3.0","","44.2","","47.2","","","M",,"",,""
"1975-04","1975","04","7.1","","-4.8","","1.2","","18.3","","-25.0","","29.7","","0.0","T","29.7","","0","",,"",,""
"1975-05","1975","05","22.1","","9.3","","15.7","","31.7","S","0.6","","63.2","","0.0","","63.2","","0","",,"",,""
"1975-06","1975","06","23.7","","13.1","","18.4","","31.7","","7.2","","45.2","","0.0","","45.2","","0","",,"",,""
"1975-07","1975","07","26.9","","15.3","","21.1","","37.8","","8.9","","27.2","","0.0","","27.2","","0","",,"",,""
"1975-08","1975","08","25.6","","14.0","","19.8","","35.6","","7.8","","18.0","","0.0","","18.0","","0","",,"",,""
"1975-09","1975","09","16.7","","7.9","","12.3","","23.3","","2.8","S","68.8","","0.0","","68.8","","0","",,"",,""
"1975-10","1975","10","12.6","","4.4","","8.5","","20.0","","-6.1","","59.7","","0.0","T","59.7","","","M",,"",,""
"1975-11","1975","11","6.4","","-1.4","","2.5","","16.1","","-16.7","","77.5","","20.8","","98.3","","","M",,"",,""
"1975-12","1975","12","-4.9","","-14.3","","-9.6","","10.6","","-31.1","","14.7","","29.2","","43.9","","","M",,"",,""
"1976-01","1976","01","-9.4","","-22.3","","-15.9","","0.6","","-35.6","","0.0","","65.3","","65.3","","","M",,"",,""
"1976-02","1976","02","-2.4","","-15.0","","-8.7","","7.2","","-32.2","","0.0","T","81.3","","81.3","","","M",,"",,""
"1976-03","1976","03","0.4","","-10.7","","-5.2","","9.4","","-24.4","","26.7","","33.8","","60.5","","","M",,"",,""
"1976-04","1976","04","11.5","","0.2","","5.9","","23.9","","-8.9","","13.2","","3.8","","17.0","","","M",,"",,""
"1976-05","1976","05","","M","","M","","M","","M","","M","","M","","M","","M","","M",,"",,""
"1976-06","1976","06","","M","","M","","M","","M","","M","","M","","M","","M","","M",,"",,""
"1976-07","1976","07","","M","","M","","M","","M","","M","","M","","M","","M","","M",,"",,""
"1976-08","1976","08","","M","","M","","M","","M","","M","","M","","M","","M","","M",,"",,""
"1976-09","1976","09","18.6","","8.0","","13.3","","30.0","","-1.1","","120.9","","0.0","","120.9","","0","",,"",,""
"1976-10","1976","10","10.0","","1.4","","5.7","","22.2","S","-6.1","","50.3","","0.3","","50.5","","0","",,"",,""
"1976-11","1976","11","0.8","","-5.5","","-2.4","","7.2","","-21.1","","14.2","","43.2","","57.4","","0","",,"",,""
"1976-12","1976","12","-7.9","","-20.6","","-14.3","","2.8","","-33.9","","3.0","","66.5","","69.6","","","M",,"",,""
"1977-01","1977","01","-10.1","","-20.9","","-15.5","","-1.7","","-35.0","","0.0","","50.9","","50.9","","","M",,"",,""
"1977-02","1977","02","-4.9","","-13.0","","-9.0","","3.9","","-28.9","","6.7","","57.8","","64.5","","","M",,"",,""
"1977-03","1977","03","4.9","","-5.5","","-0.3","","15.0","S","-15.6","","51.4","","19.8","","71.2","","","M",,"",,""
"1977-04","1977","04","12.1","","-1.0","","5.6","","22.8","","-16.7","","30.1","","6.1","","36.2","","","M",,"",,""
"1977-05","1977","05","","M","","M","","M","","M","","M","","M","","M","","M","","M",,"",,""
"1977-06","1977","06","21.9","","10.5","","16.2","","27.8","S","2.2","","47.5","","0.0","","47.5","","0","",,"",,""
"1977-07","1977","07","25.5","","15.1","","20.3","","34.4","","10.0","S","102.5","","0.0","","102.5","","0","",,"",,""
"1977-08","1977","08","21.4","","12.4","","16.9","","27.2","","5.6","","101.8","","0.0","","101.8","","0","",,"",,""
"1977-09","1977","09","17.1","","9.6","","13.4","","22.2","","2.8","","125.9","","0.0","","125.9","","0","",,"",,""
"1977-10","1977","10","","M","","M","","M","","M","","M","","M","","M","","M","","M",,"",,""
"1977-11","1977","11","","M","","M","","M","","M","","M","","M","","M","","M","","M",,"",,""
"1977-12","1977","12","","M","","M","","M","","M","","M","","M","","M","","M","","M",,"",,""
